Æò±Õ±â¿Â,Æò±Õ½Àµµ,Æò±ÕÇ³¼Ó,Ã¼°¨¿Âµµ,Æò±ÕÀü¿î·®,½Ã±º±¸,¿äÀÏ,Diff,SUM
14.39999962,59.5,2.099999905,14.27300088,3.9,24,3,8.39999962,403
10.39999962,44,0.5,11.57568738,0,1,4,10.50000048,960
10.39999962,43.40000153,0.800000012,10.9975852,0,2,4,11.5,514
10.30000019,46,0.800000012,10.88986802,0,3,4,11.09999943,670
10.60000038,43.70000076,0.899999976,11.0633056,0,6,4,11.50000048,160
10.39999962,43.20000076,1.200000048,10.46504826,0,7,4,10.09999991,455
10.80000019,37.40000153,0.800000012,11.428457,0,8,4,11.10000086,234
10.30000019,44.79999924,0.5,11.47113338,0,9,4,12.30000019,687
10.30000019,32.90000153,1,10.59922151,0,11,4,11.29999924,395
10.69999981,43.59999847,0.800000012,11.32073879,0,12,4,9.200000285,295
9.5,49.40000153,0.800000012,10.02812546,0,13,4,12.30000043,466
9.5,43.70000076,1.100000024,9.592152302,0,14,4,11.4000001,598
10.39999962,43.59999847,1.200000048,10.46504826,0,16,4,12.09999943,542
10.10000038,27.60000038,0.800000012,10.67443264,0,17,4,11,518
10,46.20000076,0.699999988,10.73880875,0,18,4,11.29999972,788
10.5,45.40000153,1,10.81782024,0,19,4,9.800000189,203
10.39999962,46.09999847,1.399999976,10.25393666,0,20,4,10.30000019,806
11,38.29999924,0.899999976,11.49748941,0,21,4,10.20000076,447
9.300000191,47.20000076,1,9.506226851,0,22,4,11.20000029,540
10.30000019,45.70000076,1.100000024,10.47208324,0,24,4,10.59999943,395
10.69999981,62.09999847,1.5,10.49479473,4.4,1,5,10.19999981,1501
10.89999962,60.29999924,2.400000095,10.05640104,4.4,2,5,10.29999972,887
10.69999981,61.59999847,2.099999905,10.01963527,4.4,3,5,10.10000086,1134
11.10000038,61.90000153,2.099999905,10.47945926,4.4,6,5,9.899999145,226
11.30000019,60.5,3.200000048,10.10073879,4.4,7,5,9.900000571,731
11.60000038,54.09999847,2.5,10.81123153,4.4,8,5,9.800000189,387
10.60000038,60.70000076,1.100000024,10.80205747,4.4,9,5,10.19999934,1154
10.19999981,44.90000153,2.200000048,9.375373632,4.4,11,5,29.79999924,599
11.60000038,60.5,2.700000048,10.70192779,4.4,12,5,9.899999145,359
11,62.79999924,1.799999952,10.58148747,4.4,13,5,10.29999972,747
11.30000019,56.59999847,2.700000048,10.35087046,4.4,14,5,10.20000029,1080
10.80000019,62.40000153,2.5,9.880199861,4.4,16,5,10.89999915,934
10.69999981,43,1.899999976,10.16348532,4.4,17,5,10.09999943,812
10.69999981,63.40000153,1.5,10.49479473,4.4,18,5,10.19999981,1308
11.5,62.09999847,1.799999952,11.15012877,4.4,19,5,9.999999525,352
11.60000038,59.5,3.200000048,10.45611472,4.4,20,5,9.799999715,1334
11.69999981,55.09999847,2.099999905,11.1691936,4.4,21,5,9.899999145,639
11,59.79999924,2.700000048,9.999813132,4.4,22,5,10.59999991,849
10.60000038,61.59999847,2.400000095,9.708274756,4.4,24,5,29.69999981,624
6.800000191,43,1.700000048,5.902907495,0,1,6,5.80000019,1325
7.199999809,40.70000076,2.299999952,5.83771453,0,2,6,5.800000189,754
7.099999905,45.59999847,1.399999976,6.564972453,0,3,6,7.300000189,1132
7.5,43.29999924,1.899999976,6.51050649,0,6,6,6.000000475,237
6.800000191,42.29999924,2.400000095,5.298663661,0,7,6,5.399999619,695
7.300000191,35.40000153,1.799999952,6.373542,0,8,6,5.599999905,375
7.400000095,42.59999847,0.800000012,7.766051861,0,9,6,7.89999962,1045
7.199999809,24.89999962,1.799999952,6.259813304,0,11,6,6.300000191,521
7.300000191,43.29999924,1.899999976,6.282195517,0,12,6,5.500000475,382
6.300000191,50.29999924,1.399999976,5.670678343,0,13,6,6.80000019,644
5.800000191,46.20000076,1.700000048,4.770105002,0,14,6,6.900000333,943
7.099999905,44.29999924,2,5.965719332,0,16,6,7.000000475,913
6.800000191,26,1.5,6.114606826,0,17,6,6.19999981,808
7.5,42.5,1.299999952,7.130422467,0,18,6,6.000000001,1362
6.800000191,46,1.600000024,6.005943577,0,19,6,5.69999981,327
6.900000095,45.59999847,3,5.008580032,0,20,6,5.799999715,1345
7.300000191,40.29999924,1.899999976,6.282195517,0,21,6,5.400000095,636
6,49.09999847,2,4.705513013,0,22,6,6.600000143,871
7.099999905,42.5,1.799999952,6.146085151,0,24,6,5.599999905,588
6.300000191,60.40000153,0.699999988,6.7873452,1.5,1,7,8.400000332,1239
6.300000191,58.59999847,1.100000024,6.072429609,1.5,2,7,10.09999967,737
6.300000191,59.70000076,0.600000024,7.020293351,1.5,3,7,10.70000005,1023
6.5,59.20000076,1,6.445841591,1.5,6,7,10.20000005,229
6.800000191,55.59999847,1.299999952,6.351825717,1.5,7,7,7.89999962,655
6.699999809,51.20000076,1,6.664440315,1.5,8,7,9.200000048,354
6.099999905,59.79999924,0.300000012,7.800965303,1.5,9,7,12.09999999,1077
6.099999905,46.29999924,1.399999976,5.447104416,1.5,11,7,10.29999983,515
7,57,1.100000024,6.842368784,1.5,12,7,7.699999572,311
5.699999809,64.59999847,0.800000012,5.934849036,1.5,13,7,9.89999962,574
5.599999905,58.09999847,1.399999976,4.888170397,1.5,14,7,9.299999596,949
6.400000095,58.79999924,1.200000048,6.039782063,1.5,16,7,10.2999996,915
6.099999905,42.09999847,0.899999976,6.178732485,1.5,17,7,9.60000038,787
5.900000095,61.40000153,0.600000024,6.597272245,1.5,18,7,10.59999961,1203
6.800000191,58.59999847,1,6.773740198,1.5,19,7,8.200000285,314
6.800000191,58.70000076,1.399999976,6.229612362,1.5,20,7,8.699999572,1276
7.099999905,51.40000153,1.100000024,6.95236002,1.5,21,7,8.099999905,581
5.5,60.90000153,1.200000048,5.044096944,1.5,22,7,9.39999962,815
6.099999905,57.70000076,1.200000048,5.707886847,1.5,24,7,9.100000024,587
8.300000191,68,0.600000024,9.135398375,7.9,1,1,7.799999715,855
8.399999619,64,1.200000048,8.252414897,7.9,2,1,9.000000238,463
8.199999809,69.40000153,1,8.303932307,7.9,3,1,8.299999715,641
8.5,67,1.200000048,8.363046988,7.9,6,1,8.5,207
9.100000381,64.59999847,2,8.257004294,7.9,7,1,6.500000475,407
9.199999809,58.90000153,1.799999952,8.534378538,7.9,8,1,7.599999429,230
8,68.69999695,0.600000024,8.81813242,7.9,9,1,30,567
8.300000191,53.70000076,1.100000024,8.272256423,7.9,11,1,8.599999668,325
9.199999809,66.09999847,1.799999952,8.534378538,7.9,12,1,7.099999905,259
8.800000191,69,1.299999952,8.576388466,7.9,13,1,7.700000285,412
8.399999619,64.09999847,2.200000048,7.299399146,7.9,14,1,7.200000285,579
8.5,66.90000153,1.700000048,7.828671517,7.9,16,1,8.799999952,516
8.199999809,50.40000153,1,8.303932307,7.9,17,1,8.400000095,513
8.199999809,67.80000305,1.200000048,8.031151772,7.9,18,1,9.39999962,711
9.300000191,66,1.5,8.92241986,7.9,19,1,6.599999905,181
9.300000191,65,2.099999905,8.410254047,7.9,20,1,6.30000019,758
9.300000191,60.5,1.299999952,9.132529154,7.9,21,1,7.10000038,443
8.5,66.40000153,1.700000048,7.828671517,7.9,22,1,8.100000142,485
8.300000191,65.69999695,1.899999976,7.423751471,7.9,24,1,8.099999905,396
8.800000191,45,1.600000024,8.262128515,1.9,1,2,6.400000571,1083
9.300000191,42.90000153,2.599999905,8.07148896,1.9,2,2,6.500000001,560
8.699999809,45.40000153,1.700000048,8.0552318,1.9,3,2,30,732
9.300000191,47.70000076,1.899999976,8.565307425,1.9,6,2,6.400000571,165
8.800000191,42.79999924,3,7.248821028,1.9,7,2,6.599999905,471
9.5,36.29999924,2.400000095,8.431808008,1.9,8,2,6.599999905,260
9.100000381,42.09999847,1.299999952,8.910073091,1.9,9,2,8.200000285,762
9,32.90000153,2.099999905,8.065386329,1.9,11,2,6.69999981,397
9.300000191,44.59999847,2.400000095,8.199723446,1.9,12,2,6.60000038,249
8,53.29999924,1.399999976,7.571053794,1.9,13,2,7.599999905,474
7.800000191,48.70000076,1.5,7.237732039,1.9,14,2,8.200000285,658
8.800000191,47.5,2.200000048,7.760727421,1.9,16,2,7.500000001,627
8.600000381,36.09999847,1.700000048,7.941952199,1.9,17,2,29.69999886,605
9.5,45.20000076,1.100000024,9.592152302,1.9,18,2,6.30000019,901
8.899999619,47,1.5,8.473169132,1.9,19,2,6.799999715,208
8.800000191,47,3.099999905,7.193296834,1.9,20,2,6.599999905,819
9.100000381,42.70000076,1.899999976,8.336996452,1.9,21,2,6.400000095,504
8,49.90000153,2.200000048,6.838071972,1.9,22,2,6.900000095,551
9,45.09999847,2,8.142439636,1.9,24,2,6.299999715,458
4.300000191,41.70000076,2.099999905,2.662462391,4.1,1,3,6.199999988,1136
4.5,40.5,2.700000048,2.393575833,4.1,2,3,6.699999899,662
4.099999905,44.40000153,1.799999952,2.734237301,4.1,3,3,7.400000192,781
4.900000095,42.79999924,2.400000095,3.093858113,4.1,6,3,5.999999881,179
4.300000191,41.20000076,2.799999952,2.085176996,4.1,7,3,6.599999994,530
4.900000095,33.90000153,2.299999952,3.176759448,4.1,8,3,6.400000215,283
3.900000095,43.20000076,1.399999976,2.987794947,4.1,9,3,7.900000095,835
4.300000191,29.79999924,2.400000095,2.397603875,4.1,11,3,5.800000012,385
4.800000191,41.09999847,2.5,2.897464024,4.1,12,3,7.099999905,325
3.599999905,50.70000076,1.899999976,2.058438162,4.1,13,3,6.699999906,563
3.200000048,44.59999847,2,1.497714886,4.1,14,3,7.500000179,723
4.400000095,42.90000153,2.5,2.431948191,4.1,16,3,7.79999981,681
4,39.29999924,2,2.414228597,4.1,17,3,6.100000083,660
5,42.40000153,1.399999976,4.217449681,4.1,18,3,6.400000215,970
4.400000095,44.5,1.799999952,3.075422303,4.1,19,3,7,304
4.199999809,45.09999847,3.599999905,1.440596598,4.1,20,3,6.600000083,980
4.699999809,37.09999847,2.400000095,2.861772998,4.1,21,3,6.399999976,455
3.299999952,47,2.700000048,0.989347353,4.1,22,3,29.90000057,594
4.300000191,42.40000153,2.299999952,2.482597276,4.1,24,3,5.700000107,488
2.200000048,32,1,1.745964599,0,1,4,7.399999917,1075
2.400000095,29.89999962,1.600000024,1.042336606,0,2,4,8.199999809,650
2,35,0.699999988,2.195103332,0,3,4,9.400000095,795
0.800000012,33.5,1.5,-0.624144657,0,5,4,6.000000119,1098
2.599999905,32.29999924,1.399999976,1.534566285,0,6,4,8.200000047,211
2.400000095,31.89999962,1.399999976,1.310992891,0,7,4,7.000000179,514
2.900000095,24.70000076,1.5,1.734418385,0,8,4,7.600000098,241
2,32.40000153,0.400000006,3.173361369,0,9,4,10.70000029,798
2.299999952,19.39999962,1.600000024,0.929527198,0,11,4,8.299999953,438
2.700000048,32.40000153,1.299999952,1.791471922,0,12,4,6.899999812,316
1.399999976,40.20000076,1,0.871568791,0,13,4,7.899999857,542
1.100000024,33.70000076,1.299999952,0.011821696,0,14,4,8.399999857,803
2.200000048,33.79999924,1.700000048,0.692015865,0,16,4,8.599999785,676
2,28.5,1.100000024,1.342801749,0,17,4,8.200000167,631
2.400000095,34.40000153,0.800000012,2.380162105,0,18,4,8.900000215,1024
2.200000048,34.5,1.399999976,1.08741923,0,19,4,6.999999881,248
2.200000048,34.90000153,2.099999905,0.248389731,0,20,4,7.199999929,978
2.700000048,27.5,1.100000024,2.112741187,0,21,4,6.600000203,487
1.100000024,35.09999847,1.200000048,0.176303574,0,22,4,7.800000191,581
2,32,1.600000024,0.591099511,0,24,4,7.499999881,541
3.599999905,44.70000076,0.800000012,3.672775441,8.5,1,5,6.499999806,1351
3.599999905,41.5,1.200000048,2.942095145,8.5,2,5,7.700000197,820
3.200000048,44.09999847,0.200000003,5.464478498,8.5,3,5,6.400000006,1114
3.900000095,41.09999847,1.100000024,3.432637327,8.5,6,5,7.100000001,215
4.300000191,39.59999847,2.299999952,2.482597276,8.5,7,5,6.600000024,706
4.699999809,33.5,1.200000048,4.159043388,8.5,8,5,7.699999988,353
3,42.20000076,0.300000012,4.658793674,8.5,9,5,7.500000239,1127
3.400000095,21.5,2,1.726843382,8.5,11,5,6.899999917,541
4.400000095,40.90000153,1.899999976,2.971683142,8.5,12,5,6.100000024,352
3.799999952,41.90000153,1.399999976,2.876007983,8.5,13,5,29.89999962,677
3.400000095,36.5,2.700000048,1.106366556,8.5,14,5,29.79999924,1005
3.599999905,41.59999847,1.5,2.520605821,8.5,16,5,7.199999988,952
3.400000095,38,1,3.057558245,8.5,17,5,6.300000094,879
3.400000095,45.59999847,0.800000012,3.457340056,8.5,18,5,8.500000239,1264
4.400000095,41.40000153,1.5,3.419106206,8.5,19,5,6.300000071,335
4.400000095,41.20000076,2,2.87248559,8.5,20,5,6.700000405,1340
4.400000095,33.90000153,1.700000048,3.184181404,8.5,21,5,6.299999953,706
3.400000095,38.59999847,1.700000048,2.051378911,8.5,22,5,7,836
3.400000095,40.79999924,1.700000048,2.051378911,8.5,24,5,6.600000001,652
-1,41.59999847,2.5,-3.852514173,0,1,6,7.100000143,1431
-0.400000006,37.40000153,3.099999905,-3.67988615,0,2,6,7.099999905,899
-0.899999976,43,2,-3.199418194,0,3,6,7.399999857,1224
-0.200000003,41.29999924,2.599999905,-3.015411748,0,6,6,7.200000047,236
-1.200000048,39.90000153,3.400000095,-4.862716768,0,7,6,6.299999952,715
-0.699999988,33.59999847,3.299999952,-4.192038753,0,8,6,6.299999952,370
-0.5,39.59999847,1.700000048,-2.36655092,0,9,6,6.700000047,1249
-0.5,18.39999962,2.299999952,-3.070701198,0,11,6,6.80000019,625
-0.600000024,41.20000076,2.900000095,-3.750341774,0,12,6,6.599999905,370
-1.200000048,43.09999847,2.400000095,-3.984727929,0,13,6,6.700000047,766
-1.799999952,41.70000076,3,-5.249365118,0,14,6,7.099999905,1089
-0.699999988,42.5,2.799999952,-3.781027946,0,16,6,7.200000047,1064
-0.899999976,37.20000076,2.799999952,-4.015676122,0,17,6,7.099999904,904
0.100000001,40.5,1.5,-1.410332319,0,18,6,6.799999952,1554
-1.100000024,42.40000153,2.700000048,-4.159490175,0,19,6,6.5,370
-1.100000024,43.29999924,5.099999905,-5.821674067,0,20,6,6.400000096,1357
-0.600000024,36.59999847,3.099999905,-3.916259709,0,21,6,6.799999953,702
-1.700000048,42,3.400000095,-5.457622649,0,22,6,6.900000095,885
-0.699999988,41,2.5,-3.503377367,0,24,6,6.899999857,714
-0.800000012,37.70000076,1.700000048,-2.706391681,2.8,1,7,8.200000047,1252
-0.400000006,33.90000153,2.200000048,-2.849807944,2.8,2,7,8.200000048,714
-0.800000012,38.29999924,1.100000024,-1.736955804,2.8,3,7,9.900000095,1140
-0.200000003,38.5,1.899999976,-2.279474357,2.8,6,7,9.099999905,210
-0.699999988,36.70000076,2.200000048,-3.195803634,2.8,7,7,7.80000019,634
-0.300000012,29.89999962,2,-2.51203291,2.8,8,7,8.099999905,318
-0.699999988,35.40000153,1.100000024,-1.626964437,2.8,9,7,10,1109
-0.600000024,15.60000038,2,-2.855725586,2.8,11,7,8.799999953,502
-0.300000012,36.90000153,2,-2.51203291,2.8,12,7,8.199999809,354
-1.200000048,42.29999924,1.5,-2.870395152,2.8,13,7,8.600000143,612
-1.600000024,40,1.600000024,-3.470033404,2.8,14,7,8.899999857,966
-0.5,38.59999847,2.099999905,-2.855417818,2.8,16,7,9.599999904,857
-1,33.59999847,1.5,-2.645770055,2.8,17,7,8.69999981,834
-0.200000003,36.90000153,1.100000024,-1.07700775,2.8,18,7,9.400000096,1360
-0.5,39,1.600000024,-2.229131661,2.8,19,7,8.200000047,319
-0.600000024,40.09999847,3.099999905,-3.916259709,2.8,20,7,7.500000239,1215
-0.300000012,33.70000076,1.899999976,-2.393629963,2.8,21,7,7.900000096,662
-1.600000024,39.79999924,2.099999905,-4.119932009,2.8,22,7,8.700000047,813
-0.699999988,37.09999847,1.700000048,-2.593111405,2.8,24,7,7.900000095,625
0.699999988,54.29999924,1.100000024,-0.087085693,3.5,1,1,6.200000167,910
1,50.5,1.200000048,0.06567188,3.5,2,1,7.900000095,444
0.300000012,56.29999924,0.899999976,-0.11693874,3.5,3,1,6.099999905,561
1.200000048,53.40000153,1.200000048,0.286935268,3.5,6,1,6.099999785,173
0.899999976,55.29999924,1.399999976,-0.365809299,3.5,7,1,6.000000119,405
1.5,48.90000153,1.299999952,0.456734219,3.5,8,1,6.600000143,242
0.100000001,54.79999924,0.800000012,-0.097347284,3.5,9,1,6.400000096,596
0.699999988,32.90000153,1.600000024,-0.875420712,3.5,11,1,5.599999905,343
1.200000048,54.09999847,1.200000048,0.286935268,3.5,12,1,6.399999857,290
0,59.09999847,1.100000024,-0.857025065,3.5,13,1,6.899999857,467
-0.200000003,56.59999847,1.200000048,-1.261908141,3.5,14,1,7.399999857,588
0.699999988,55.09999847,1.5,-0.736457205,3.5,16,1,7.100000143,474
0.400000006,51.29999924,1,-0.221425837,3.5,17,1,5.799999952,469
1,55.5,0.800000012,0.872112871,3.5,18,1,6.700000048,752
0.899999976,56.29999924,1.299999952,-0.210634632,3.5,19,1,6.399999976,206
0.699999988,56.40000153,2.099999905,-1.475947834,3.5,20,1,6.299999953,768
1.200000048,49,1.299999952,0.12304986,3.5,21,1,5.800000071,473
-0.200000003,55.90000153,1.399999976,-1.595464117,3.5,22,1,6.100000143,514
0.5,53.90000153,1.399999976,-0.812956487,3.5,24,1,5.5,400
2,62.09999847,0.600000024,2.472817346,1.1,1,2,9.80000019,957
2.099999905,59.20000076,0.699999988,2.301899548,1.1,2,2,11.50000048,540
1.600000024,61.5,0.300000012,3.239748402,1.1,3,2,11.5,673
2.099999905,61.79999924,0.899999976,1.83689018,1.1,6,2,11.0999999,196
2.400000095,61.29999924,1.299999952,1.457787563,1.1,7,2,8.900000095,408
2.700000048,55.20000076,0.800000012,2.703315439,1.1,8,2,10.00000036,247
1.299999952,62.29999924,0.400000006,2.451457467,1.1,9,2,12,662
1.600000024,40.09999847,1.299999952,0.567962383,1.1,11,2,11.00000024,342
2.599999905,61.09999847,1.200000048,1.835778464,1.1,12,2,8.799999833,242
1.5,63.09999847,0.899999976,1.185613938,1.1,13,2,10.79999995,506
1.399999976,59.09999847,1.399999976,0.19312472,1.1,14,2,10.4000001,623
2.200000048,62,1.399999976,1.08741923,1.1,16,2,11.49999952,555
1.5,57.40000153,0.899999976,1.185613938,1.1,17,2,10.80000019,588
1.700000048,64.59999847,0.5,2.479437319,1.1,18,2,10.89999986,816
2.5,62.29999924,0.899999976,2.271074514,1.1,19,2,8.900000096,242
2.5,61.79999924,1.399999976,1.422779588,1.1,20,2,9.600000143,792
2.799999952,53.70000076,1,2.401761291,1.1,21,2,9.400000215,494
1.299999952,57.5,1.100000024,0.572862312,1.1,22,2,10.60000014,442
1.600000024,61.59999847,1.200000048,0.729461915,1.1,24,2,10.39999986,398
4.900000095,56.79999924,1.299999952,4.238490999,5.1,1,3,8.799999952,1051
5.599999905,48.5,1.600000024,4.652232292,5.1,2,3,8.599999668,565
4.699999809,58.79999924,1.299999952,4.016034406,5.1,3,3,8.700000285,776
5.5,56.59999847,1.700000048,4.430264038,5.1,6,3,9.000000238,192
5.800000191,54.90000153,2.700000048,3.914823516,5.1,7,3,8.700000285,519
6.400000095,49.40000153,2.099999905,5.076534777,5.1,8,3,9.400000095,255
4.400000095,56.29999924,1,4.150552906,5.1,9,3,9.69999981,813
4.900000095,36.5,1.700000048,3.75058265,5.1,11,3,8.5,397
5.699999809,54.79999924,2.5,3.944873956,5.1,12,3,9.400000095,286
5.400000095,57.70000076,1.899999976,4.113239096,5.1,13,3,9.900000214,505
5,56,2.799999952,2.906445435,5.1,14,3,9.699999572,692
5.199999809,55.09999847,2,3.788999028,5.1,16,3,10.10000014,711
4.699999809,53.29999924,1.399999976,3.882089057,5.1,17,3,8.599999905,617
5.300000191,56.59999847,1,5.134248206,5.1,18,3,10.09999967,875
5.800000191,57.20000076,1.5,4.991481612,5.1,19,3,9.89999962,232
5.800000191,56,2.700000048,3.914823516,5.1,20,3,9.500000238,864
5.800000191,49.70000076,1.799999952,4.667618075,5.1,21,3,8.900000095,547
5,56.09999847,2.700000048,2.97867101,5.1,22,3,9.799999596,543
5.099999905,56.90000153,1.700000048,3.977142933,5.1,24,3,8.900000095,453
2.299999952,46.09999847,1.600000024,0.929527198,4.8,1,4,5.5,1280
2.700000048,39.5,2,0.924893782,4.8,2,4,5.199999809,699
2.099999905,47.40000153,1.700000048,0.578735454,4.8,3,4,7.000000179,821
2.700000048,46.90000153,1.899999976,1.031037967,4.8,6,4,5.999999911,170
2.200000048,46.70000076,2.5,-0.128388338,4.8,7,4,5.300000012,586
2.700000048,40.29999924,2.099999905,0.823168897,4.8,8,4,6.000000096,295
1.899999976,46.70000076,1.200000048,1.061356866,4.8,9,4,7.799999953,1026
2.200000048,25.79999924,2.099999905,0.248389731,4.8,11,4,5.800000191,429
2.799999952,45.40000153,2,1.039457893,4.8,12,4,6.499999911,304
1.600000024,53,1.299999952,0.567962383,4.8,13,4,6.199999929,614
1.299999952,50,1.399999976,0.081337889,4.8,14,4,6.000000239,818
1.799999952,47.5,1.899999976,0.003637499,4.8,16,4,7.099999785,636
2.099999905,41.90000153,1.700000048,0.578735454,4.8,17,4,5.500000179,735
2.599999905,46.29999924,1.200000048,1.835778464,4.8,18,4,6.399999797,1089
2.400000095,48.40000153,1.5,1.172855778,4.8,19,4,6.400000006,292
2.400000095,48.79999924,2.700000048,-0.063823798,4.8,20,4,6.100000203,1006
2.700000048,41.5,1.899999976,1.031037967,4.8,21,4,5.099999905,595
1.299999952,50,2,-0.679005419,4.8,22,4,5.799999953,642
2.299999952,45.09999847,2,0.466636789,4.8,24,4,5.299999833,502
0.899999976,63.5,1.299999952,-0.210634632,3.3,1,5,3.900000036,1475
1.399999976,54.90000153,1.600000024,-0.085755997,3.3,2,5,5.099999815,856
0.400000006,66,1.299999952,-0.766775286,3.3,3,5,5.399999976,1083
1.200000048,63.79999924,1.600000024,-0.31137441,3.3,6,5,4.699999988,228
0.800000012,64.59999847,1.700000048,-0.893907665,3.3,7,5,3.599999905,735
1.399999976,58.09999847,1.399999976,0.19312472,3.3,8,5,4.300000101,347
0.400000006,66.80000305,0.800000012,0.225806107,3.3,9,5,5.899999857,1198
0.600000024,44.5,1.700000048,-1.12046815,3.3,11,5,4.600000024,503
1.299999952,62.70000076,1.299999952,0.234277891,3.3,12,5,4.400000006,349
0.200000003,68.69999695,1.200000048,-0.819381462,3.3,13,5,4.900000096,699
-0.200000003,67.40000153,1.600000024,-1.890703924,3.3,14,5,4.499999881,1050
0.800000012,65,1.600000024,-0.762611438,3.3,16,5,6.200000167,916
0.5,61.09999847,1.299999952,-0.655547155,3.3,17,5,3.900000095,830
1.299999952,64.40000153,0.899999976,0.968521771,3.3,18,5,5.199999809,1302
0.899999976,64.30000305,1.399999976,-0.365809299,3.3,19,5,3.499999911,359
0.699999988,65.80000305,2.200000048,-1.58115701,3.3,20,5,3.5,1389
1.299999952,58.5,1.5,-0.062582117,3.3,21,5,3.999999955,666
-0.200000003,64.90000153,1.700000048,-2.026710175,3.3,22,5,4.200000047,805
0.600000024,64.30000305,1.600000024,-0.988229918,3.3,24,5,4.500000119,651
3.299999952,78.09999847,0.699999988,3.583455412,7.5,1,6,9.5,1753
3.700000048,67.30000305,1.100000024,3.212654594,7.5,2,6,9.300000071,1068
2.200000048,78.80000305,0.899999976,1.945436393,7.5,3,6,9.19999981,1494
3.400000095,76.30000305,1,3.057558245,7.5,6,6,9.399999857,268
